No_Pelajar,Kod_Kursus_Pelajar,Semester_Pelajar,Jantina,Kod_Negeri_Pelajar,CGPA,GPA,Has_Award,Total_Credit_Taken,Avg_Subjek_Attendance,Avg_Subjek_Marks,Total_Dropped,Total_Failed,Total_Koko,PLO_1,PLO_2,PLO_3,PLO_4,PLO_5,PLO_6,PLO_7,PLO_8,PLO_9,Source_File,Status_Pelajar
333571249795,DCG*,3,L,T,3.4,3.39,False,45,92.85714285714286,77.42857142857143,0,0,0,74.33363618181818,80.88952385714285,76.55200049999999,78.31777733333334,78.43000033333334,81.66999960000001,75.25,76.09749975,80.0,JD2025,Sederhana
333571249805,ITW,3,L,B,3.09,2.74,False,46,90.0952380952381,81.85714285714286,0,0,0,72.26923076923077,74.060476,76.655,67.5625,85.18181818181819,96.5,75.455,63.709999,88.66666666666667,JD2025,Sederhana
333571249818,ITW,3,L,T,3.77,3.78,True,46,90.33333333333331,88.28571428571429,0,0,0,74.15384615384616,87.79333352380952,82.93833416666666,70.4375,89.9090909090909,96.5,87.18000025,65.709999,100.0,JD2025,Sederhana
333571249834,ITW,3,L,J,3.83,3.75,True,46,90.47619047619048,89.38095238095238,0,0,0,85.42307692307692,85.0004759047619,84.92333366666666,81.5625,92.1818181818182,97.0,88.817501,62.57,98.66666666666669,JD2025,Sederhana
333571249892,ITW,3,L,D,3.71,3.66,True,46,90.0,88.0,0,0,0,82.46153846153847,82.67952361904761,84.23666766666666,73.875,89.0,96.25,89.4750005,71.43,97.33333333333331,JD2025,Sederhana
333571249902,ITW,3,L,D,3.81,3.85,True,46,90.47619047619048,89.85714285714286,0,0,0,78.73076923076923,83.36190466666666,90.52999883333332,90.25,94.9090909090909,97.75,93.96500025,83.43,98.66666666666669,JD2025,Sederhana
333571249915,ITW,3,P,D,3.55,3.43,False,46,90.47619047619048,86.38095238095238,0,0,0,71.3076923076923,81.15857152380951,85.28499966666666,78.75,92.1818181818182,97.5,92.93000025,81.139999,99.33333333333331,JD2025,Sederhana
333571249928,ITW,3,L,T,3.55,3.51,True,46,90.47619047619048,85.80952380952381,0,0,0,71.53846153846153,81.77476171428572,80.18166599999999,73.9375,89.27272727272727,95.75,86.36249925,64.860001,98.66666666666669,JD2025,Sederhana
333571249931,ITW,3,L,T,3.75,3.71,True,46,90.47619047619048,89.04761904761905,0,0,0,84.3076923076923,86.52476171428572,80.616665,68.9375,90.72727272727272,96.5,88.18000025,69.139999,99.33333333333331,JD2025,Sederhana
333571249944,ITW,3,L,D,3.63,3.55,True,46,90.47619047619048,87.33333333333333,0,0,0,79.88461538461539,82.61904761904762,79.84166599999999,66.3125,90.36363636363636,97.75,88.61249925,76.290001,100.0,JD2025,Sederhana
333571249957,ITW,3,L,D,3.5,3.33,False,46,90.47619047619048,86.76190476190476,0,0,0,78.73076923076923,78.33,86.68666566666667,80.125,87.72727272727273,96.75,87.90749925,73.709999,98.66666666666669,JD2025,Sederhana
333571249960,ITW,3,L,D,3.61,3.68,True,46,90.47619047619048,86.14285714285714,0,0,0,78.03846153846153,81.03238095238096,80.80999866666667,65.5625,90.8181818181818,96.0,85.15749925,68.860001,100.0,JD2025,Sederhana
333571249986,ITW,3,L,T,3.36,3.19,False,46,90.47619047619048,84.42857142857143,0,0,0,68.03846153846153,79.07619038095238,83.04333383333334,67.1875,89.45454545454545,96.5,87.61249925,75.709999,99.33333333333331,JD2025,Sederhana
333571249999,ITW,3,L,D,3.69,3.61,True,46,90.33333333333331,87.80952380952381,0,0,0,72.1923076923077,85.04809533333334,86.731668,72.0625,89.36363636363636,96.0,86.700001,74.860001,98.66666666666669,JD2025,Sederhana
333571250001,ITW,3,L,K,3.64,3.38,False,46,90.47619047619048,88.04761904761905,0,0,0,85.61538461538461,81.52380952380952,83.5366655,73.875,90.1818181818182,97.25,83.08749975,70.57,100.0,JD2025,Sederhana
333571250014,ITW,3,L,T,3.41,3.28,False,46,90.04761904761905,85.0952380952381,0,0,0,80.57692307692308,76.12380942857142,81.60166666666667,70.0,87.81818181818181,97.0,83.63500025,65.709999,98.0,JD2025,Sederhana
333571250030,PPU,3,L,T,3.46,3.39,False,50,91.30434782608695,83.95652173913044,0,0,0,64.28,81.36285685714286,78.71222166666666,85.77666733333332,86.5,92.450000875,83.30000066666666,74.0,84.0,JD2025,Sederhana
333571250043,PPU,3,L,D,3.68,3.81,True,50,91.30434782608695,86.65217391304348,0,0,0,72.22,85.22857162857143,79.91222133333332,84.3883335,91.0,92.724999375,84.59999966666668,80.290001,84.5,JD2025,Sederhana
333571250069,PPU,3,L,T,3.59,3.75,True,50,91.04347826086956,85.34782608695652,0,0,0,68.08,85.73457148571428,77.50777766666667,80.59999966666668,86.25,92.5999995,85.399999,78.290001,86.5,JD2025,Sederhana
333571250072,PPU,3,L,D,3.47,3.55,True,50,91.30434782608695,84.34782608695652,0,0,0,68.0,82.086571,78.35222244444445,81.78833383333334,86.25,92.700000875,81.88166666666667,64.0,87.5,JD2025,Sederhana
333571250085,PPU,3,L,T,3.59,3.64,True,50,91.30434782608695,86.69565217391305,0,0,0,74.01200012,83.94114274285714,77.59444422222222,89.58333333333333,90.75,91.50875,86.59999850000001,79.709999,83.5,JD2025,Sederhana
333571250098,PPU,3,L,T,3.55,3.68,True,50,91.30434782608695,85.69565217391305,0,0,0,73.48320008,83.61114322857144,77.47333322222222,87.02666733333332,91.25,91.29999925,83.49999866666667,64.0,83.5,JD2025,Sederhana
333571250108,PPU,3,L,D,3.57,3.54,True,50,91.04347826086956,85.43478260869566,0,0,0,70.3,84.04571425714286,77.45444400000001,83.593333,86.75,92.024999625,85.03333149999999,81.43,87.0,JD2025,Sederhana
333571250111,PPU,3,L,N,3.69,3.91,True,50,91.30434782608695,87.30434782608695,0,0,0,70.34679992000001,83.95228582857142,86.71889,91.2299995,87.5,93.574999875,86.53333283333332,77.139999,87.5,JD2025,Sederhana
333571250124,PPU,3,L,J,3.44,3.59,True,50,91.04347826086956,83.34782608695652,0,0,0,65.38679992,83.86485745714286,73.07666566666666,81.54833216666667,88.75,93.44999975,81.43333316666667,62.0,86.5,JD2025,Sederhana
333571250137,PPU,3,L,D,3.68,3.68,True,50,91.30434782608695,87.0,0,0,0,74.70320008,84.73485699999999,78.567777,84.84666700000001,90.25,91.899999625,83.79999916666667,78.0,84.5,JD2025,Sederhana
333571250140,PPU,3,L,T,3.74,3.78,True,50,91.30434782608695,88.08695652173913,0,0,0,70.32,87.69685722857143,85.51222155555556,83.905,93.25,94.599999375,86.56666683333333,79.709999,87.5,JD2025,Sederhana
333571250153,PPU,3,L,D,3.35,3.42,False,50,91.30434782608695,83.17391304347827,0,0,0,66.04679992,80.84114331428572,72.30888866666666,82.41499966666667,89.0,92.699998875,83.59999983333334,68.290001,91.0,JD2025,Sederhana
333571250166,PPU,3,L,D,3.21,3.43,False,50,91.30434782608695,80.73913043478261,0,0,0,54.40320008,81.498286,78.04999977777778,81.15333299999999,87.25,91.125,83.63333266666666,55.139999,84.5,JD2025,Sederhana
333571250179,PPU,3,L,D,3.47,3.54,True,50,90.8695652173913,84.08695652173913,0,0,0,66.54320007999999,83.19828534285715,77.26222177777778,83.8933335,89.25,93.099999375,82.566667,69.43,87.0,JD2025,Sederhana
333571250182,PPU,3,L,T,3.22,3.26,False,50,91.04347826086956,81.0,0,0,0,54.78,79.99971488571428,72.63555566666668,79.98833333333333,87.25,91.400000625,84.06666566666667,65.139999,86.5,JD2025,Sederhana
333571250205,PPU,2,L,T,3.34,3.31,False,31,86.8125,84.0625,0,0,0,65.176875125,78.91952366666666,80.14714285714285,87.2750015,91.5,86.28571428571429,78.65999866666667,73.709999,92.75,JD2025,Sederhana
333571250218,PPU,3,L,D,3.43,3.62,True,50,90.8695652173913,83.65217391304348,0,0,0,68.94,80.75057182857144,74.84444377777778,84.6750005,87.75,92.149999625,84.26666633333333,64.860001,86.5,JD2025,Sederhana
333571250221,PPU,3,L,T,3.4,3.43,False,50,91.30434782608695,83.65217391304348,0,0,0,70.12320008,80.78428579999999,77.50555555555555,83.593333,89.25,92.149999625,81.746666,62.860001,86.0,JD2025,Sederhana
333571250234,PPU,3,L,D,3.73,3.73,True,50,90.78260869565216,87.34782608695652,0,0,0,74.94320008,86.57400017142857,80.20222177777777,83.78999966666667,88.0,92.399999625,86.461666,82.57,85.0,JD2025,Sederhana
333571250250,PPU,3,L,D,3.63,3.75,True,50,91.30434782608695,86.26086956521739,0,0,0,73.36679992,83.5417149142857,78.52333233333333,88.0800005,91.25,92.024999625,86.30000183333334,78.0,93.0,JD2025,Sederhana
333571250263,PPU,3,L,T,3.41,3.54,True,50,90.43478260869566,82.95652173913044,0,0,0,62.7,84.75114337142857,73.943333,81.48666633333333,88.5,94.2249995,80.63333383333334,60.860001,85.0,JD2025,Sederhana
333571250276,PPU,3,L,D,3.26,3.49,False,50,91.30434782608695,81.91304347826087,0,0,0,56.96,82.30600011428571,75.52000000000001,83.31000016666667,87.25,93.475000375,75.599999,60.290001,89.5,JD2025,Sederhana
333571250289,PPU,3,L,T,3.43,3.53,True,50,91.30434782608695,84.17391304347827,0,0,0,60.92,83.32657202857143,81.87111022222223,83.9250005,84.0,93.949999875,80.6333325,74.0,89.5,JD2025,Sederhana
333571250292,PPU,3,L,D,3.73,3.79,True,50,91.30434782608695,87.34782608695652,0,0,0,77.14320008,84.12914302857143,83.0,87.59999983333334,90.5,91.774999625,86.09999966666668,82.57,88.0,JD2025,Sederhana
333571250302,PPU,3,L,T,3.59,3.6,True,50,91.30434782608695,86.1304347826087,0,0,0,74.47,82.40114257142858,83.15777855555555,80.34833266666666,84.5,91.599999375,85.16666666666667,76.860001,84.5,JD2025,Sederhana
333571250315,PPU,3,L,J,3.74,3.72,True,50,91.30434782608695,88.1304347826087,0,0,0,75.78320008,85.31257202857142,82.35444511111112,90.05000066666666,90.75,93.149999625,87.39999883333333,82.57,88.0,JD2025,Sederhana
333571250328,PPU,3,L,D,3.7,3.78,True,50,91.30434782608695,87.3913043478261,0,0,0,76.84320008,84.22571454285715,82.94333311111112,86.46333299999999,89.5,92.4749995,84.5666655,74.0,87.5,JD2025,Sederhana
333571250331,PPU,3,L,T,3.7,3.84,True,50,91.30434782608695,87.21739130434783,0,0,0,75.54320007999999,83.72257217142858,82.03222322222223,89.24333316666667,90.75,92.699999875,87.68666716666667,76.860001,91.0,JD2025,Sederhana
333571250360,PPU,3,L,D,3.87,3.89,True,50,91.30434782608695,89.78260869565217,0,0,0,80.11679992,88.60400025714284,85.64222122222222,87.79333383333334,90.75,92.874999,86.43333316666667,80.860001,86.5,JD2025,Sederhana
333571250399,PPU,3,L,T,3.42,3.59,True,50,91.30434782608695,83.34782608695652,0,0,0,64.2,81.7242854,79.38222244444445,84.6750005,84.0,92.32499975,80.90333299999999,62.0,86.0,JD2025,Sederhana
333571250412,PPU,3,L,D,3.36,3.61,True,50,91.30434782608695,82.73913043478261,0,0,0,63.06,80.68771511428571,79.04222277777778,80.08833433333334,86.5,92.024999625,82.46666599999999,60.57,87.5,JD2025,Sederhana
333571250425,PPU,3,L,T,3.65,3.84,True,50,91.30434782608695,86.6086956521739,0,0,0,67.54,86.29600045714285,78.69333266666666,86.12166716666667,91.0,93.349999375,86.03333400000001,79.709999,90.0,JD2025,Sederhana
333571250470,PPU,3,L,K,3.65,3.91,True,50,91.30434782608695,86.26086956521739,0,0,0,75.42320008,84.86714285714285,78.00999955555557,87.96333299999999,88.0,92.274999625,85.56666566666667,70.290001,85.0,JD2025,Sederhana
333571250483,DFK,3,P,D,3.52,3.35,False,54,91.30434782608695,82.47826086956522,0,0,0,73.7399995909091,80.63043447826087,80.51000025,77.8,88.75083358333332,85.15555577777778,0.0,91.75,93.25,JD2025,Sederhana
333571250496,DFK,3,L,B,3.42,3.4,False,54,91.30434782608695,80.65217391304348,0,0,0,66.91000018181818,82.59304326086956,78.15750025,77.5,86.64249991666667,86.44444444444444,0.0,89.14999962499999,85.5,JD2025,Sederhana
333571250519,DFK,3,P,T,3.79,3.79,True,54,91.30434782608695,86.56521739130434,0,0,0,76.16863595454545,86.11913,86.79624925,83.1,89.13833358333333,87.77777777777777,0.0,91.80000025,93.25,JD2025,Sederhana
333571250522,DFK,3,L,D,3.45,3.4,False,54,91.30434782608695,80.8695652173913,0,0,0,63.23363613636364,85.82565204347826,78.608749875,77.7,87.23999975,84.82222244444444,0.0,90.75,91.5,JD2025,Sederhana
333571250535,DFK,3,P,T,3.8,3.81,True,54,91.30434782608695,87.04347826086956,0,0,0,76.3222729090909,86.06956552173914,83.30499925000001,82.5,91.24916641666668,92.57777744444444,0.0,92.399999625,93.5,JD2025,Sederhana
333571250548,DFK,3,L,T,2.61,2.39,False,54,90.47826086956522,70.8695652173913,0,1,0,57.95090887272727,55.8186959173913,78.175000125,69.6,75.85916641666667,84.44444444444444,0.0,87.47500037500001,89.25,JD2025,Bermasalah
333571250551,DFK,3,L,T,3.51,3.45,False,54,90.78260869565216,83.26086956521739,0,0,0,78.52818159090909,79.58304295652174,77.8237505,77.4,83.71250033333332,86.55555555555556,0.0,88.75,86.25,JD2025,Sederhana
333571250564,DFK,3,L,T,3.38,3.36,False,54,91.30434782608695,80.3913043478261,0,0,0,60.366363681818186,82.03869565217391,81.3237505,79.3,87.85250033333334,88.88888888888889,0.0,91.0,92.5,JD2025,Sederhana
333571250577,DFK,3,L,D,3.67,3.51,True,54,91.30434782608695,84.52173913043478,0,0,0,67.24863645454546,92.21304317391304,80.6762495,81.5,91.69916658333334,86.93333355555555,0.0,90.75,89.75,JD2025,Sederhana
333571250580,DFK,3,L,N,3.99,3.97,True,54,91.30434782608695,92.6086956521739,0,0,0,87.94545468181819,96.37999991304348,87.97875025,86.3,94.39249983333332,92.11111111111111,0.0,91.625,91.5,JD2025,Cemerlang
333571250632,DFK,3,L,B,3.84,3.8,True,54,91.30434782608695,89.21739130434783,0,0,0,82.27999945454546,93.48304352173912,83.56999975,81.3,91.70833333333331,89.55555555555556,0.0,93.5,91.5,JD2025,Sederhana
333571250726,DFK,3,L,D,3.58,3.49,False,54,91.30434782608695,84.08695652173913,0,0,0,69.80318168181817,85.19782591304347,79.08500062499999,81.0,90.07916641666668,88.46666633333332,0.0,93.32499975,92.75,JD2025,Sederhana
333571250739,DFK,3,L,D,3.84,3.57,True,54,91.30434782608695,89.47826086956522,0,0,0,86.2681815,89.89130473913043,84.92500025,84.4,91.48916691666666,89.66666666666667,0.0,91.649999625,89.5,JD2025,Sederhana
333571250755,DFK,3,L,D,3.41,3.16,False,54,91.04347826086956,80.82608695652173,0,0,0,71.18409122727273,78.02217421739131,80.30500037499999,80.4,86.94333258333334,86.73333311111111,0.0,91.25,91.0,JD2025,Sederhana
333571250771,DFK,3,L,T,2.79,2.28,False,54,90.6086956521739,72.95652173913044,0,2,0,49.1427270909091,71.64956571739131,73.548749875,76.1,81.53666691666666,84.0,0.0,88.375,88.0,JD2025,Bermasalah
333571250823,DFK,3,L,J,2.96,2.75,False,56,91.66666666666669,73.08333333333333,0,0,0,57.80916658333334,65.96000030434783,74.67222211111111,77.2,80.93500016666667,87.5599998,0.0,90.475000375,87.25,JD2025,Bermasalah
333571250836,DFK,3,L,M,3.73,3.62,True,54,91.30434782608695,85.56521739130434,0,0,0,72.89045436363637,89.90652165217392,79.66874975,81.6,89.64583333333333,88.66666666666667,0.0,91.625,91.25,JD2025,Sederhana
333571250852,DFK,3,L,T,3.64,3.39,False,54,91.30434782608695,84.26086956521739,0,0,0,68.88272722727272,86.81304269565217,78.659999875,80.4,92.42749966666668,89.24444411111111,0.0,90.75,90.25,JD2025,Sederhana
333571250865,DFK,3,L,D,3.72,3.67,True,54,91.30434782608695,86.08695652173913,0,0,0,80.44999972727273,84.9052173478261,80.954999875,76.0,87.59666633333335,89.06666644444445,0.0,92.375,90.0,JD2025,Sederhana
333571250878,DFK,3,P,B,3.31,3.31,False,54,91.30434782608695,79.95652173913044,0,0,0,63.863181681818176,78.31565208695652,80.943749375,85.1,86.74500024999999,89.24444411111111,0.0,92.07499975,90.5,JD2025,Sederhana
333571250881,DFK,3,L,T,3.79,3.79,True,54,91.30434782608695,86.26086956521739,0,0,0,75.79227272727273,88.474348,79.818749375,82.6,90.76666641666668,88.55555555555556,0.0,92.69999975,92.25,JD2025,Sederhana
333571250894,DFK,3,P,T,3.99,3.97,True,54,91.30434782608695,91.6086956521739,0,0,0,86.55409068181818,93.5473907826087,87.29624925,86.2,94.13166683333333,91.20000033333334,0.0,91.625,93.75,JD2025,Cemerlang
333571250946,DFK,3,L,D,3.72,3.5,True,54,91.30434782608695,84.78260869565217,0,0,0,73.61181795454546,88.89086908695653,81.47375025,76.8,87.15333366666665,89.71111133333333,0.0,89.5,90.75,JD2025,Sederhana
333571250962,DFK,3,L,T,3.65,3.51,True,54,91.30434782608695,83.95652173913044,0,0,0,69.84727231818182,88.56608717391305,79.692499625,76.3,88.94749958333334,87.82222244444444,0.0,90.125,94.25,JD2025,Sederhana
333571251039,DFK,3,L,D,3.69,3.57,True,54,91.04347826086956,85.0,0,0,0,75.07454577272728,89.23652186956522,80.93874925,78.1,85.94749958333334,87.62222200000001,0.0,90.75,86.0,JD2025,Sederhana
333571251068,SLR,3,L,D,3.35,3.15,False,57,92.85714285714286,78.60714285714286,0,0,0,0.0,0.0,0.0,83.41666666666667,87.7559998,92.0,74.339996,95.4119996,96.0,JD2025,Sederhana
333571251071,SLR,3,L,D,3.21,3.09,False,57,92.85714285714286,76.5,0,0,0,0.0,0.0,0.0,81.25,85.672,79.55333466666666,75.690002,93.8699996,93.0,JD2025,Sederhana
333571251084,SLR,3,L,D,3.28,3.09,False,57,92.64285714285714,77.10714285714286,0,0,0,0.0,0.0,0.0,76.22333266666668,86.4119996,88.36666600000001,68.879997,94.8699996,92.0,JD2025,Sederhana
333571251107,DGA,3,L,D,3.38,3.32,False,47,90.9090909090909,83.77272727272727,0,0,0,63.17461546153846,80.74526331578947,75.65888877777779,72.35714285714286,82.21181836363637,94.70833333333331,87.0,76.099998,93.0,JD2025,Sederhana
333571251123,DGA,3,L,T,3.64,3.56,True,47,90.9090909090909,87.77272727272727,0,0,0,79.51076923076924,84.63052731578948,78.79444444444444,78.61857171428572,86.48454563636363,95.75,91.334999,89.940002,90.5,JD2025,Sederhana
333571251149,DGA,3,L,D,3.17,3.17,False,47,90.13636363636364,82.27272727272727,0,0,0,63.38230723076924,78.8221044736842,72.73666677777777,71.12999942857142,77.36363636363636,94.33333333333331,82.66500099999999,88.68,94.5,JD2025,Sederhana
333571251152,ITW,3,L,D,3.17,3.0,False,46,90.1904761904762,82.47619047619048,0,0,0,69.38461538461539,72.9652379047619,79.84000016666667,74.125,89.9090909090909,96.25,82.0199985,68.860001,100.0,JD2025,Sederhana
333571251165,ITW,3,L,A,3.57,3.49,False,46,90.47619047619048,87.47619047619048,0,0,0,81.84615384615384,79.36190466666666,86.51333366666667,78.375,88.0909090909091,98.75,89.93000025,79.709999,98.66666666666669,JD2025,Sederhana
333571251178,PPU,3,L,B,3.49,3.67,True,50,90.78260869565216,84.17391304347827,0,0,0,65.88,83.61914302857143,73.88555522222222,87.475001,90.0,90.974999375,83.39499916666666,77.43,87.5,JD2025,Sederhana
333571251181,PPU,3,L,T,3.37,3.62,True,50,91.04347826086956,82.6086956521739,0,0,0,67.2,81.46428577142858,73.15888844444444,86.04166666666667,82.75,91.249999,86.63333266666666,55.139999,86.0,JD2025,Sederhana
333571251204,DFK,3,L,T,3.58,3.35,False,54,91.30434782608695,83.52173913043478,0,0,0,71.13090895454546,84.5691307826087,76.759999625,84.1,89.64000008333333,87.02222188888888,0.0,89.875,89.25,JD2025,Sederhana
333571251233,DFK,3,L,W,3.5,3.46,False,54,91.30434782608695,82.30434782608695,0,0,0,65.64454545454545,84.44130452173913,78.11499975,81.6,90.07999925,85.60000022222222,0.0,90.125,91.25,JD2025,Sederhana
333571251262,SLR,3,L,T,3.32,3.06,False,57,92.85714285714286,78.57142857142857,0,0,0,0.0,0.0,0.0,81.75,87.3580002,84.253334,68.099998,95.6119996,96.0,JD2025,Sederhana
333571251288,SLR,3,L,D,3.31,2.92,False,57,92.32142857142856,79.28571428571429,0,0,0,0.0,0.0,0.0,80.08333333333333,82.1220002,81.81,76.080002,95.2660004,96.0,JD2025,Sederhana
333571251291,PPU,3,L,T,3.21,3.38,False,50,90.43478260869566,81.6086956521739,0,0,0,58.04,78.84657162857143,78.45999988888889,80.33833433333334,89.0,91.69999975,81.43333316666667,63.139999,89.0,JD2025,Sederhana
333571251301,DGA,3,L,W,3.34,3.44,False,47,90.9090909090909,83.27272727272727,0,0,0,69.41230715384616,78.8736845263158,75.713334,81.11857057142856,80.24181854545454,91.0,86.0,88.68,94.5,JD2025,Sederhana
333571251314,SLR,3,L,T,3.37,3.02,False,57,92.85714285714286,78.82142857142857,0,0,0,0.0,0.0,0.0,80.66666666666667,84.3720002,82.253334,75.599998,94.2699996,93.0,JD2025,Sederhana
333571251327,SLR,3,L,D,2.96,2.67,False,52,92.0,72.16,0,0,0,0.0,0.0,0.0,76.16500099999999,84.8325005,79.330002,0.0,92.0,90.0,JD2025,Bermasalah
333571251343,PPU,3,L,D,3.35,3.48,False,50,91.30434782608695,82.17391304347827,0,0,0,61.54,80.78514317142857,75.78111144444443,85.90999983333334,83.75,91.849999375,85.96666583333332,71.139999,84.5,JD2025,Sederhana
333571251356,ITW,3,L,T,3.29,3.0,False,46,90.0,82.76190476190476,0,0,0,71.34615384615384,76.56747619047619,79.553332,64.0,84.54545454545455,97.5,79.09000025,71.709999,100.0,JD2025,Sederhana
333571251369,DGA,3,L,D,3.59,3.72,True,47,90.9090909090909,84.68181818181819,0,0,0,69.87769261538462,84.50210573684211,74.142222,77.77999985714287,86.42363672727272,95.04166666666669,88.0,76.099998,44.5,JD2025,Sederhana
333571251372,SLR,3,L,D,3.36,3.21,False,40,90.0,78.95,0,0,0,0.0,0.0,0.0,83.0,83.8325005,81.83499900000001,0.0,93.5,91.5,JD2025,Sederhana
333571251398,SLR,3,L,D,3.41,3.09,False,57,92.85714285714286,79.07142857142857,0,0,0,0.0,0.0,0.0,79.83333333333333,84.464,81.47333266666668,72.239998,94.1339996,94.0,JD2025,Sederhana
333571251408,SLR,3,L,T,3.4,3.18,False,57,92.85714285714286,80.46428571428571,0,0,0,0.0,0.0,0.0,84.83333333333333,87.0440002,79.79333233333334,71.550003,96.0,93.0,JD2025,Sederhana
333571251411,SLR,3,L,T,3.41,3.04,False,57,92.85714285714286,79.32142857142857,0,0,0,0.0,0.0,0.0,75.0,81.82600099999999,86.68333166666667,69.349998,95.4,94.5,JD2025,Sederhana
333571251424,ITW,3,L,T,3.13,2.93,False,46,90.38095238095238,81.76190476190476,0,0,0,68.6923076923077,72.61571428571429,77.76500066666667,68.9375,87.0,96.25,80.40749925,72.57,99.33333333333331,JD2025,Sederhana
333571251437,ITW,3,L,T,3.31,3.21,False,46,90.38095238095238,83.71428571428571,0,0,0,69.03846153846153,77.269524,81.63666533333334,74.4375,89.72727272727273,96.0,89.63500025,62.57,98.66666666666669,JD2025,Sederhana
333571251440,DFK,3,L,K,3.74,3.67,True,54,90.78260869565216,84.95652173913044,0,0,0,71.8172725,91.03608673913044,80.953750125,77.0,87.8275,90.55555555555556,0.0,90.375,89.5,JD2025,Sederhana
333571251453,ITW,3,L,D,3.43,3.39,False,46,90.47619047619048,85.95238095238095,0,0,0,76.96153846153847,77.91761885714286,80.88666533333334,79.625,90.8181818181818,96.5,89.84000025,68.0,100.0,JD2025,Sederhana
333571251466,ITW,3,L,B,3.48,3.43,False,46,90.1904761904762,85.66666666666667,0,0,0,81.61538461538461,79.54047609523809,78.78833383333334,66.8125,88.81818181818181,96.5,84.86249925,72.290001,100.0,JD2025,Sederhana
333571251479,SLR,3,L,T,2.97,2.75,False,57,92.57142857142856,74.28571428571429,0,0,0,0.0,0.0,0.0,81.83333333333333,80.03200079999999,83.91666666666667,69.830002,84.6740006,73.0,JD2025,Bermasalah
333571251482,PPU,3,L,T,3.39,3.49,False,50,91.30434782608695,82.65217391304348,0,0,0,64.28,81.11114345714286,71.601112,84.23833333333333,87.25,92.550000125,81.33333333333333,65.139999,89.5,JD2025,Sederhana
333571251495,DGA,3,L,T,3.45,3.43,False,47,90.9090909090909,84.63636363636364,0,0,0,71.09846138461538,80.82421068421053,73.63444511111112,75.8971427142857,84.24181854545454,93.625,89.33499900000001,85.529999,94.5,JD2025,Sederhana
333571251505,PPU,3,L,B,3.4,3.45,False,50,91.04347826086956,83.52173913043478,0,0,0,67.68320007999999,81.61200017142856,72.88333255555555,83.90833283333333,90.0,92.42499925,78.1933325,64.860001,86.0,JD2025,Sederhana
333571251518,DFK,3,L,D,3.63,3.64,True,54,91.04347826086956,84.56521739130434,0,0,0,71.56590890909091,84.84086939130434,82.18875025,81.7,89.48499933333333,87.55555555555556,0.0,90.5,93.25,JD2025,Sederhana
333571251521,SLR,3,L,D,3.28,2.84,False,57,92.07142857142856,77.5,0,0,0,0.0,0.0,0.0,78.0,85.1679992,87.25,74.349998,94.4,90.0,JD2025,Sederhana
333571251534,PPU,3,L,D,3.55,3.67,True,50,91.30434782608695,85.0,0,0,0,70.68,83.32714322857143,77.83333333333333,83.27166749999999,88.0,91.400000625,85.96666466666666,67.709999,85.0,JD2025,Sederhana
333571251550,SED,2,L,T,3.34,3.19,False,40,90.0,77.75,0,0,0,0.0,0.0,0.0,81.33499900000001,79.5825005,76.83499900000001,0.0,95.75,77.5,JD2025,Sederhana
333571251563,SED,2,L,T,3.32,3.27,False,40,90.0,78.5,0,0,0,0.0,0.0,0.0,90.0,89.75,84.83499900000001,0.0,92.75,95.5,JD2025,Sederhana
333571251576,SED,2,L,T,3.44,3.18,False,40,90.0,80.35,0,0,0,0.0,0.0,0.0,82.5,87.8325005,84.33499900000001,0.0,97.0,89.5,JD2025,Sederhana
333571251589,SED,2,L,T,3.16,3.1,False,40,90.0,75.1,0,0,0,0.0,0.0,0.0,84.0,86.4174995,72.16500099999999,0.0,93.25,77.5,JD2025,Sederhana
333571251592,SED,2,L,T,3.09,2.95,False,40,90.0,75.55,0,0,0,0.0,0.0,0.0,77.5,88.4174995,79.830002,0.0,95.75,87.0,JD2025,Sederhana
333571251602,SED,2,L,T,3.32,3.16,False,40,89.7,78.35,0,0,0,0.0,0.0,0.0,82.0,85.25,84.83499900000001,0.0,94.25,89.5,JD2025,Sederhana
333571251615,SED,2,L,D,3.31,3.22,False,40,90.0,77.1,0,0,0,0.0,0.0,0.0,80.5,80.6674995,79.669998,0.0,92.25,90.5,JD2025,Sederhana
333571251628,SED,2,L,D,3.76,3.71,True,40,90.0,83.55,0,0,0,0.0,0.0,0.0,86.16500099999999,83.6674995,83.33499900000001,0.0,92.75,77.5,JD2025,Sederhana
333571251699,SLR,2,P,T,3.45,3.5,True,40,90.0,79.85,0,0,0,0.0,0.0,0.0,81.0,89.1674995,76.5,0.0,96.0,89.0,JD2025,Sederhana
333571251709,SLR,2,L,D,3.34,3.44,False,40,89.85,77.8,0,0,0,0.0,0.0,0.0,76.5,86.75,72.330002,0.0,93.75,89.0,JD2025,Sederhana
333571251712,SLR,2,P,D,3.27,3.29,False,40,90.0,78.45,0,0,0,0.0,0.0,0.0,79.5,89.8325005,79.0,0.0,99.0,91.0,JD2025,Sederhana
333571251754,SLR,2,L,T,3.52,3.48,False,40,90.0,80.35,0,0,0,0.0,0.0,0.0,82.0,89.25,74.0,0.0,94.25,89.5,JD2025,Sederhana
333571251767,SLR,2,P,D,3.33,3.39,False,40,90.0,78.5,0,0,0,0.0,0.0,0.0,82.5,87.25,79.0,0.0,93.75,89.5,JD2025,Sederhana
