Id_Semester,No_Pelajar,Sem_Pelajar,Kod_Subjek,Kod_Ujian,Markah,Peratus,Weighted,Exam_Type
44,"333571247713",2,"MMW20654","LO2P2",70,35,24.5000,"PS"
44,"333571247713",2,"MMW20654","LO5S1",72,10,7.2000,"PS"
44,"333571247713",2,"MMW20664","LO5S1",88,10,8.8000,"PS"
44,"333571247713",2,"MMW20664","LO2P2",70,35,24.5000,"PS"
44,"333571247713",2,"MMW20664","LO2P1",68,35,23.8000,"PS"
44,"333571247713",2,"MMW20664","LO1T1",88,20,17.6000,"PS"
44,"333571247713",2,"MMW20672","LO1T1",80,20,16.0000,"PS"
44,"333571247713",2,"MMW20672","LO2P1",72,20,14.4000,"PS"
44,"333571247713",2,"MMW20672","LO2P2",89,20,17.8000,"PS"
44,"333571247713",2,"MMW20672","LO2P3",86,30,25.8000,"PS"
44,"333571247713",2,"MMW20672","LO5S1",90,10,9.0000,"PS"
44,"333571247739",2,"NUE20000","ATTEND",100,100,100.0000,"PS"
44,"333571247739",2,"NUS20000","K1(F)",100,100,100.0000,"PS"
44,"333571247739",2,"NUK20012","LO8S2",64.290001,70,45.0000,"PS"
44,"333571247739",2,"NUK20012","LO7S1",76,10,7.6000,"PS"
44,"333571247739",2,"NUK20012","LO3T1",74.550003,20,14.9100,"PS"
44,"333571247739",2,"MMW20644","LO5S1",86,10,8.6000,"PS"
44,"333571247739",2,"MMW20644","LO2P2",74,35,25.9000,"PS"
44,"333571247739",2,"MMW20644","LO2P1",68,35,23.8000,"PS"
44,"333571246918",2,"CUY21021","K1",70,40,28.0000,"PS"
44,"333571247580",2,"DUY21031","LO9S4",82,20,16.4000,"PS"
44,"333571247632",2,"DUY21031","LO5S1",100,20,20.0000,"PS"
44,"333571247632",2,"DUY21031","LO6S2",65,40,26.0000,"PS"
44,"333571247632",2,"DUY21031","LO6S*",100,20,20.0000,"PS"
44,"333571247632",2,"DUY21031","LO9S4",75,20,15.0000,"PS"
44,"333571251372",1,"CUY10051","LO9S4",90,30,27.0000,"PS"
44,"333571247739",2,"MMW20644","LO1T1",82,20,16.4000,"PS"
44,"333571247739",2,"MMW20654","LO1T1",82,20,16.4000,"PS"
44,"333571247739",2,"MMW20654","LO2P1",96,35,33.6000,"PS"
44,"333571247739",2,"MMW20654","LO2P2",80,35,28.0000,"PS"
44,"333571247739",2,"MMW20654","LO5S1",94,10,9.4000,"PS"
44,"333571247739",2,"MMW20664","LO5S1",90,10,9.0000,"PS"
44,"333571247739",2,"MMW20664","LO2P2",74,35,25.9000,"PS"
44,"333571247739",2,"MMW20664","LO2P1",84,35,29.4000,"PS"
44,"333571247739",2,"MMW20664","LO1T1",84,20,16.8000,"PS"
44,"333571247739",2,"MMW20672","LO1T1",86,20,17.2000,"PS"
44,"333571247739",2,"MMW20672","LO2P1",76,20,15.2000,"PS"
44,"333571247739",2,"MMW20672","LO2P2",89,20,17.8000,"PS"
44,"333571247739",2,"MMW20672","LO2P3",74,30,22.2000,"PS"
44,"333571247739",2,"MMW20672","LO5S1",90,10,9.0000,"PS"
44,"333571247771",2,"NUE20000","ATTEND",100,100,100.0000,"PS"
44,"333571247771",2,"NUS20000","K1(F)",100,100,100.0000,"PS"
44,"333571247771",2,"NUK20012","LO8S2",76.57,70,53.6000,"PS"
44,"333571247771",2,"NUK20012","LO7S1",60,10,6.0000,"PS"
44,"333571247771",2,"NUK20012","LO3T1",89.089996,20,17.8200,"PS"
44,"333571247771",2,"MMW20644","LO5S1",88,10,8.8000,"PS"
44,"333571247771",2,"MMW20644","LO2P2",70,35,24.5000,"PS"
44,"333571247771",2,"MMW20644","LO2P1",68,35,23.8000,"PS"
44,"333571247771",2,"MMW20644","LO1T1",96,20,19.2000,"PS"
44,"333571247771",2,"MMW20654","LO1T1",90,20,18.0000,"PS"
44,"333571247771",2,"MMW20654","LO2P1",84,35,29.4000,"PS"
44,"333571247771",2,"MMW20654","LO2P2",68,35,23.8000,"PS"
44,"333571247771",2,"MMW20654","LO5S1",94,10,9.4000,"PS"
44,"333571247771",2,"MMW20664","LO5S1",96,10,9.6000,"PS"
44,"333571247771",2,"MMW20664","LO2P2",70,35,24.5000,"PS"
44,"333571247771",2,"MMW20664","LO2P1",78,35,27.3000,"PS"
44,"333571247771",2,"MMW20664","LO1T1",92,20,18.4000,"PS"
44,"333571247771",2,"MMW20672","LO1T1",88,20,17.6000,"PS"
44,"333571247771",2,"MMW20672","LO2P1",76,20,15.2000,"PS"
44,"333571247771",2,"MMW20672","LO2P2",84,20,16.8000,"PS"
44,"333571247771",2,"MMW20672","LO2P3",76,30,22.8000,"PS"
44,"333571247771",2,"MMW20672","LO5S1",95,10,9.5000,"PS"
44,"333571247797",2,"NUE20000","ATTEND",100,100,100.0000,"PS"
44,"333571247797",2,"NUS20000","K1(F)",100,100,100.0000,"PS"
44,"333571247797",2,"NUK20012","LO8S2",87.139999,70,61.0000,"PS"
44,"333571247797",2,"NUK20012","LO7S1",73,10,7.3000,"PS"
44,"333571247797",2,"NUK20012","LO3T1",85.449997,20,17.0900,"PS"
44,"333571246918",2,"CUY21021","K2",100,20,20.0000,"PS"
44,"333571246918",2,"CUY21021","K3",92.5,20,18.5000,"PS"
44,"333571247849",2,"DUY21031","LO5S1",100,20,20.0000,"PS"
44,"333571247849",2,"DUY21031","LO6S2",65,40,26.0000,"PS"
44,"333571247849",2,"DUY21031","LO6S*",100,20,20.0000,"PS"
44,"333571247849",2,"DUY21031","LO9S4",60,20,12.0000,"PS"
44,"333571249449",1,"DUY10091","LO6S2",96,30,28.8000,"PS"
44,"333571247797",2,"MMW20644","LO5S1",86,10,8.6000,"PS"
44,"333571247797",2,"MMW20644","LO2P2",74,35,25.9000,"PS"
44,"333571247797",2,"MMW20644","LO2P1",72,35,25.2000,"PS"
44,"333571247797",2,"MMW20644","LO1T1",84,20,16.8000,"PS"
44,"333571247797",2,"MMW20654","LO1T1",56,20,11.2000,"PS"
44,"333571247797",2,"MMW20654","LO2P1",94,35,32.9000,"PS"
44,"333571247797",2,"MMW20654","LO2P2",90,35,31.5000,"PS"
44,"333571247797",2,"MMW20654","LO5S1",90,10,9.0000,"PS"
44,"333571247797",2,"MMW20664","LO5S1",80,10,8.0000,"PS"
44,"333571247797",2,"MMW20664","LO2P2",86,35,30.1000,"PS"
44,"333571247797",2,"MMW20664","LO2P1",76,35,26.6000,"PS"
44,"333571247797",2,"MMW20664","LO1T1",84,20,16.8000,"PS"
44,"333571247797",2,"MMW20672","LO1T1",88,20,17.6000,"PS"
44,"333571247797",2,"MMW20672","LO2P1",76,20,15.2000,"PS"
44,"333571247797",2,"MMW20672","LO2P2",84,20,16.8000,"PS"
44,"333571247797",2,"MMW20672","LO2P3",78,30,23.4000,"PS"
44,"333571247797",2,"MMW20672","LO5S1",90,10,9.0000,"PS"
44,"333571247810",2,"NUE20000","ATTEND",100,100,100.0000,"PS"
44,"333571247810",2,"NUS20000","K1(F)",100,100,100.0000,"PS"
44,"333571247810",2,"NUK20012","LO8S2",77.709999,70,54.4000,"PS"
44,"333571247810",2,"NUK20012","LO7S1",77,10,7.7000,"PS"
44,"333571247810",2,"NUK20012","LO3T1",89.089996,20,17.8200,"PS"
44,"333571247810",2,"MMW20644","LO5S1",88,10,8.8000,"PS"
44,"333571247810",2,"MMW20644","LO2P2",76,35,26.6000,"PS"
44,"333571247810",2,"MMW20644","LO2P1",78,35,27.3000,"PS"
44,"333571247810",2,"MMW20644","LO1T1",84,20,16.8000,"PS"
44,"333571247810",2,"MMW20654","LO1T1",86,20,17.2000,"PS"
44,"333571247810",2,"MMW20654","LO2P1",76,35,26.6000,"PS"
44,"333571247810",2,"MMW20654","LO2P2",72,35,25.2000,"PS"
44,"333571247810",2,"MMW20654","LO5S1",92,10,9.2000,"PS"
44,"333571247810",2,"MMW20664","LO5S1",74,10,7.4000,"PS"
44,"333571247810",2,"MMW20664","LO2P2",66,35,23.1000,"PS"
44,"333571247810",2,"MMW20664","LO2P1",66,35,23.1000,"PS"
44,"333571247810",2,"MMW20664","LO1T1",78,20,15.6000,"PS"
44,"333571247810",2,"MMW20672","LO1T1",74,20,14.8000,"PS"
44,"333571247810",2,"MMW20672","LO2P1",72,20,14.4000,"PS"
44,"333571247810",2,"MMW20672","LO2P2",81,20,16.2000,"PS"
44,"333571247810",2,"MMW20672","LO2P3",74,30,22.2000,"PS"
44,"333571247810",2,"MMW20672","LO5S1",78,10,7.8000,"PS"
44,"333571247823",2,"NUE20000","ATTEND",100,100,100.0000,"PS"
44,"333571247823",2,"NUS20000","K1(F)",100,100,100.0000,"PS"
44,"333571246918",2,"CUY21021","K4",100,20,20.0000,"PS"
44,"333571247823",2,"DUY21031","LO5S1",100,20,20.0000,"PS"
44,"333571247823",2,"DUY21031","LO6S2",55,40,22.0000,"PS"
44,"333571247823",2,"DUY21031","LO6S*",93,20,18.6000,"PS"
44,"333571247823",2,"DUY21031","LO9S4",65,20,13.0000,"PS"
44,"333571251288",1,"CUY10051","LO5S1",91,20,18.2000,"PS"
44,"333571251288",1,"CUY10051","LO8S2",91,30,27.3000,"PS"
44,"333571247823",2,"NUK20012","LO8S2",57.139999,70,40.0000,"PS"
44,"333571247823",2,"NUK20012","LO7S1",63,10,6.3000,"PS"
44,"333571247823",2,"NUK20012","LO3T1",72.730003,20,14.5500,"PS"
44,"333571247823",2,"MMW20644","LO5S1",84,10,8.4000,"PS"
44,"333571247823",2,"MMW20644","LO2P2",68,35,23.8000,"PS"
44,"333571247823",2,"MMW20644","LO2P1",68,35,23.8000,"PS"
44,"333571247823",2,"MMW20644","LO1T1",76,20,15.2000,"PS"
44,"333571247823",2,"MMW20654","LO1T1",88,20,17.6000,"PS"
44,"333571247823",2,"MMW20654","LO2P1",76,35,26.6000,"PS"
44,"333571247823",2,"MMW20654","LO2P2",60,35,21.0000,"PS"
44,"333571247823",2,"MMW20654","LO5S1",70,10,7.0000,"PS"
44,"333571247823",2,"MMW20664","LO5S1",70,10,7.0000,"PS"
44,"333571247823",2,"MMW20664","LO2P2",76,35,26.6000,"PS"
44,"333571247823",2,"MMW20664","LO2P1",70,35,24.5000,"PS"
44,"333571247823",2,"MMW20664","LO1T1",82,20,16.4000,"PS"
44,"333571247823",2,"MMW20672","LO1T1",70,20,14.0000,"PS"
44,"333571247823",2,"MMW20672","LO2P1",74,20,14.8000,"PS"
44,"333571247823",2,"MMW20672","LO2P2",87,20,17.4000,"PS"
44,"333571247823",2,"MMW20672","LO2P3",76,30,22.8000,"PS"
44,"333571247823",2,"MMW20672","LO5S1",90,10,9.0000,"PS"
44,"333571247836",2,"NUE20000","ATTEND",100,100,100.0000,"PS"
44,"333571247836",2,"NUS20000","K1(F)",100,100,100.0000,"PS"
44,"333571247836",2,"NUK20012","LO8S2",70,70,49.0000,"PS"
44,"333571247836",2,"NUK20012","LO7S1",67,10,6.7000,"PS"
44,"333571247836",2,"NUK20012","LO3T1",80,20,16.0000,"PS"
44,"333571247836",2,"MMW20644","LO5S1",84,10,8.4000,"PS"
44,"333571247836",2,"MMW20644","LO2P2",68,35,23.8000,"PS"
44,"333571247836",2,"MMW20644","LO2P1",68,35,23.8000,"PS"
44,"333571247836",2,"MMW20644","LO1T1",88,20,17.6000,"PS"
44,"333571247836",2,"MMW20654","LO1T1",86,20,17.2000,"PS"
44,"333571247836",2,"MMW20654","LO2P1",74,35,25.9000,"PS"
44,"333571247836",2,"MMW20654","LO2P2",86,35,30.1000,"PS"
44,"333571247836",2,"MMW20654","LO5S1",94,10,9.4000,"PS"
44,"333571247836",2,"MMW20664","LO5S1",78,10,7.8000,"PS"
44,"333571247836",2,"MMW20664","LO2P2",78,35,27.3000,"PS"
44,"333571247836",2,"MMW20664","LO2P1",70,35,24.5000,"PS"
44,"333571247836",2,"MMW20664","LO1T1",68,20,13.6000,"PS"
44,"333571247836",2,"MMW20672","LO1T1",76,20,15.2000,"PS"
44,"333571247836",2,"MMW20672","LO2P1",70,20,14.0000,"PS"
44,"333571247836",2,"MMW20672","LO2P2",81,20,16.2000,"PS"
44,"333571247836",2,"MMW20672","LO2P3",76,30,22.8000,"PS"
44,"333571247836",2,"MMW20672","LO5S1",78,10,7.8000,"PS"
44,"333571247849",2,"NUE20000","ATTEND",100,100,100.0000,"PS"
44,"333571247849",2,"NUS20000","K1(F)",100,100,100.0000,"PS"
44,"333571247645",2,"DUY21031","LO5S1",100,20,20.0000,"PS"
44,"333571247645",2,"DUY21031","LO6S2",50,40,20.0000,"PS"
44,"333571247645",2,"DUY21031","LO6S*",93,20,18.6000,"PS"
44,"333571251288",1,"CUY10051","LO8S*",100,20,20.0000,"PS"
44,"333571247849",2,"NUK20012","LO8S2",57.139999,70,40.0000,"PS"
44,"333571247849",2,"NUK20012","LO7S1",63,10,6.3000,"PS"
44,"333571247849",2,"NUK20012","LO3T1",72.730003,20,14.5500,"PS"
44,"333571247849",2,"MMW20644","LO5S1",82,10,8.2000,"PS"
44,"333571247849",2,"MMW20644","LO2P2",70,35,24.5000,"PS"
44,"333571247849",2,"MMW20644","LO2P1",68,35,23.8000,"PS"
44,"333571247849",2,"MMW20644","LO1T1",78,20,15.6000,"PS"
44,"333571247849",2,"MMW20654","LO1T1",80,20,16.0000,"PS"
44,"333571247849",2,"MMW20654","LO2P1",82,35,28.7000,"PS"
44,"333571247849",2,"MMW20654","LO2P2",78,35,27.3000,"PS"
44,"333571247849",2,"MMW20654","LO5S1",94,10,9.4000,"PS"
44,"333571247849",2,"MMW20664","LO5S1",80,10,8.0000,"PS"
44,"333571247849",2,"MMW20664","LO2P2",80,35,28.0000,"PS"
44,"333571247849",2,"MMW20664","LO2P1",76,35,26.6000,"PS"
44,"333571247849",2,"MMW20664","LO1T1",92,20,18.4000,"PS"
44,"333571247849",2,"MMW20672","LO1T1",78,20,15.6000,"PS"
44,"333571247849",2,"MMW20672","LO2P1",68,20,13.6000,"PS"
44,"333571247849",2,"MMW20672","LO2P2",81,20,16.2000,"PS"
44,"333571247849",2,"MMW20672","LO2P3",80,30,24.0000,"PS"
44,"333571247849",2,"MMW20672","LO5S1",78,10,7.8000,"PS"
44,"333571247852",2,"NUE20000","ATTEND",100,100,100.0000,"PS"
44,"333571247852",2,"NUS20000","K1(F)",100,100,100.0000,"PS"
44,"333571247852",2,"NUK20012","LO8S2",56,70,39.2000,"PS"
44,"333571247852",2,"NUK20012","LO7S1",59,10,5.9000,"PS"
44,"333571247852",2,"NUK20012","LO3T1",70.910004,20,14.1800,"PS"
44,"333571247852",2,"MMW20644","LO5S1",82,10,8.2000,"PS"
44,"333571247852",2,"MMW20644","LO2P2",78,35,27.3000,"PS"
44,"333571247852",2,"MMW20644","LO2P1",76,35,26.6000,"PS"
44,"333571247852",2,"MMW20644","LO1T1",82,20,16.4000,"PS"
44,"333571247852",2,"MMW20654","LO1T1",64,20,12.8000,"PS"
44,"333571247852",2,"MMW20654","LO2P1",80,35,28.0000,"PS"
44,"333571247852",2,"MMW20654","LO2P2",82,35,28.7000,"PS"
44,"333571247852",2,"MMW20654","LO5S1",84,10,8.4000,"PS"
44,"333571247852",2,"MMW20664","LO5S1",82,10,8.2000,"PS"
44,"333571247852",2,"MMW20664","LO2P2",78,35,27.3000,"PS"
44,"333571247852",2,"MMW20664","LO2P1",84,35,29.4000,"PS"
44,"333571247852",2,"MMW20664","LO1T1",92,20,18.4000,"PS"
44,"333571247852",2,"MMW20672","LO1T1",70,20,14.0000,"PS"
44,"333571247852",2,"MMW20672","LO2P1",82,20,16.4000,"PS"
44,"333571247852",2,"MMW20672","LO2P2",89,20,17.8000,"PS"
44,"333571247852",2,"MMW20672","LO2P3",74,30,22.2000,"PS"
44,"333571247852",2,"MMW20672","LO5S1",88,10,8.8000,"PS"
44,"333571246882",2,"CUY21021","K3",90,20,18.0000,"PS"
44,"333571247645",2,"DUY21031","LO9S4",67.5,20,13.5000,"PS"
44,"333571247836",2,"DUY21031","LO5S1",100,20,20.0000,"PS"
44,"333571247836",2,"DUY21031","LO6S2",55,40,22.0000,"PS"
44,"333571247836",2,"DUY21031","LO6S*",100,20,20.0000,"PS"
44,"333571251288",1,"CUY10051","LO9S4",98,30,29.4000,"PS"
44,"333571247865",2,"NUE20000","ATTEND",100,100,100.0000,"PS"
44,"333571247865",2,"NUS20000","K1(F)",100,100,100.0000,"PS"
44,"333571247865",2,"NUK20012","LO8S2",56,70,39.2000,"PS"
44,"333571247865",2,"NUK20012","LO7S1",64,10,6.4000,"PS"
44,"333571247865",2,"NUK20012","LO3T1",70.910004,20,14.1800,"PS"
44,"333571247865",2,"MMW20644","LO5S1",84,10,8.4000,"PS"
44,"333571247865",2,"MMW20644","LO2P2",72,35,25.2000,"PS"
44,"333571247865",2,"MMW20644","LO2P1",74,35,25.9000,"PS"
44,"333571247865",2,"MMW20644","LO1T1",86,20,17.2000,"PS"
44,"333571247865",2,"MMW20654","LO1T1",66,20,13.2000,"PS"
44,"333571247865",2,"MMW20654","LO2P1",90,35,31.5000,"PS"
44,"333571247865",2,"MMW20654","LO2P2",90,35,31.5000,"PS"
44,"333571247865",2,"MMW20654","LO5S1",88,10,8.8000,"PS"
44,"333571247865",2,"MMW20664","LO5S1",72,10,7.2000,"PS"
44,"333571247865",2,"MMW20664","LO2P2",82,35,28.7000,"PS"
44,"333571247865",2,"MMW20664","LO2P1",70,35,24.5000,"PS"
44,"333571247865",2,"MMW20664","LO1T1",82,20,16.4000,"PS"
44,"333571247865",2,"MMW20672","LO1T1",68,20,13.6000,"PS"
44,"333571247865",2,"MMW20672","LO2P1",70,20,14.0000,"PS"
44,"333571247865",2,"MMW20672","LO2P2",89,20,17.8000,"PS"
44,"333571247865",2,"MMW20672","LO2P3",72,30,21.6000,"PS"
44,"333571247865",2,"MMW20672","LO5S1",78,10,7.8000,"PS"
44,"333571247878",2,"NUE20000","ATTEND",100,100,100.0000,"PS"
44,"333571247878",2,"NUS20000","K1(F)",100,100,100.0000,"PS"
44,"333571247878",2,"NUK20012","LO8S2",54.290001,70,38.0000,"PS"
44,"333571247878",2,"NUK20012","LO7S1",52,10,5.2000,"PS"
44,"333571247878",2,"NUK20012","LO3T1",70.910004,20,14.1800,"PS"
44,"333571247878",2,"MMW20644","LO5S1",84,10,8.4000,"PS"
44,"333571247878",2,"MMW20644","LO2P2",72,35,25.2000,"PS"
44,"333571247878",2,"MMW20644","LO2P1",68,35,23.8000,"PS"
44,"333571247878",2,"MMW20644","LO1T1",70,20,14.0000,"PS"
44,"333571247878",2,"MMW20654","LO1T1",64,20,12.8000,"PS"
44,"333571247878",2,"MMW20654","LO2P1",74,35,25.9000,"PS"
44,"333571247878",2,"MMW20654","LO2P2",76,35,26.6000,"PS"
44,"333571247878",2,"MMW20654","LO5S1",92,10,9.2000,"PS"
44,"333571247878",2,"MMW20664","LO5S1",86,10,8.6000,"PS"
44,"333571247878",2,"MMW20664","LO2P2",72,35,25.2000,"PS"
44,"333571247878",2,"MMW20664","LO2P1",66,35,23.1000,"PS"
44,"333571247878",2,"MMW20664","LO1T1",68,20,13.6000,"PS"
44,"333571247878",2,"MMW20672","LO1T1",64,20,12.8000,"PS"
44,"333571247878",2,"MMW20672","LO2P1",72,20,14.4000,"PS"
44,"333571246882",2,"CUY21021","K4",100,20,20.0000,"PS"
44,"333571247836",2,"DUY21031","LO9S4",75,20,15.0000,"PS"
44,"333571247771",2,"DUY21031","LO5S1",100,20,20.0000,"PS"
44,"333571247771",2,"DUY21031","LO6S2",60,40,24.0000,"PS"
44,"333571247771",2,"DUY21031","LO6S*",100,20,20.0000,"PS"
44,"333571247771",2,"DUY21031","LO9S4",75,20,15.0000,"PS"
44,"333571249449",1,"DUY10091","LO6S*",100,20,20.0000,"PS"
44,"333571247878",2,"MMW20672","LO2P2",87,20,17.4000,"PS"
44,"333571247878",2,"MMW20672","LO2P3",72,30,21.6000,"PS"
44,"333571247878",2,"MMW20672","LO5S1",88,10,8.8000,"PS"
44,"333571247881",2,"NUE20000","ATTEND",100,100,100.0000,"PS"
44,"333571247881",2,"NUS20000","K1(F)",100,100,100.0000,"PS"
44,"333571247881",2,"NUK20012","LO8S2",90.57,70,63.4000,"PS"
44,"333571247881",2,"NUK20012","LO7S1",75,10,7.5000,"PS"
44,"333571247881",2,"NUK20012","LO3T1",85.449997,20,17.0900,"PS"
44,"333571247881",2,"MMW20644","LO5S1",84,10,8.4000,"PS"
44,"333571247881",2,"MMW20644","LO2P2",68,35,23.8000,"PS"
44,"333571247881",2,"MMW20644","LO2P1",68,35,23.8000,"PS"
44,"333571247881",2,"MMW20644","LO1T1",76,20,15.2000,"PS"
44,"333571247881",2,"MMW20654","LO1T1",76,20,15.2000,"PS"
44,"333571247881",2,"MMW20654","LO2P1",82,35,28.7000,"PS"
44,"333571247881",2,"MMW20654","LO2P2",78,35,27.3000,"PS"
44,"333571247881",2,"MMW20654","LO5S1",90,10,9.0000,"PS"
44,"333571247881",2,"MMW20664","LO5S1",74,10,7.4000,"PS"
44,"333571247881",2,"MMW20664","LO2P2",72,35,25.2000,"PS"
44,"333571247881",2,"MMW20664","LO2P1",70,35,24.5000,"PS"
44,"333571247881",2,"MMW20664","LO1T1",82,20,16.4000,"PS"
44,"333571247881",2,"MMW20672","LO1T1",84,20,16.8000,"PS"
44,"333571247881",2,"MMW20672","LO2P1",78,20,15.6000,"PS"
44,"333571247881",2,"MMW20672","LO2P2",84,20,16.8000,"PS"
44,"333571247881",2,"MMW20672","LO2P3",74,30,22.2000,"PS"
44,"333571247881",2,"MMW20672","LO5S1",90,10,9.0000,"PS"
44,"333571247894",2,"NUE20000","ATTEND",100,100,100.0000,"PS"
44,"333571247894",2,"NUS20000","K1(F)",100,100,100.0000,"PS"
44,"333571247894",2,"NUK20012","LO8S2",77.43,70,54.2000,"PS"
44,"333571247894",2,"NUK20012","LO7S1",77,10,7.7000,"PS"
44,"333571247894",2,"NUK20012","LO3T1",92.730003,20,18.5500,"PS"
44,"333571247894",2,"MMW20644","LO5S1",88,10,8.8000,"PS"
44,"333571247894",2,"MMW20644","LO2P2",74,35,25.9000,"PS"
44,"333571247894",2,"MMW20644","LO2P1",76,35,26.6000,"PS"
44,"333571247894",2,"MMW20644","LO1T1",90,20,18.0000,"PS"
44,"333571247894",2,"MMW20654","LO1T1",60,20,12.0000,"PS"
44,"333571247894",2,"MMW20654","LO2P1",76,35,26.6000,"PS"
44,"333571247894",2,"MMW20654","LO2P2",78,35,27.3000,"PS"
44,"333571247894",2,"MMW20654","LO5S1",88,10,8.8000,"PS"
44,"333571247894",2,"MMW20664","LO5S1",86,10,8.6000,"PS"
44,"333571247894",2,"MMW20664","LO2P2",84,35,29.4000,"PS"
44,"333571247894",2,"MMW20664","LO2P1",76,35,26.6000,"PS"
44,"333571246798",2,"CUY21021","K1",60,40,24.0000,"PS"
44,"333571247810",2,"DUY21031","LO5S1",100,20,20.0000,"PS"
44,"333571247810",2,"DUY21031","LO6S2",50,40,20.0000,"PS"
44,"333571247810",2,"DUY21031","LO6S*",100,20,20.0000,"PS"
44,"333571247810",2,"DUY21031","LO9S4",75,20,15.0000,"PS"
44,"333571248916",1,"CUY10051","LO5S1",85,20,17.0000,"PS"
44,"333571248916",1,"CUY10051","LO8S2",85,30,25.5000,"PS"
44,"333571247894",2,"MMW20664","LO1T1",74,20,14.8000,"PS"
44,"333571247894",2,"MMW20672","LO1T1",78,20,15.6000,"PS"
44,"333571247894",2,"MMW20672","LO2P1",78,20,15.6000,"PS"
44,"333571247894",2,"MMW20672","LO2P2",84,20,16.8000,"PS"
44,"333571247894",2,"MMW20672","LO2P3",72,30,21.6000,"PS"
44,"333571247894",2,"MMW20672","LO5S1",88,10,8.8000,"PS"
44,"333571247904",2,"GSP20282","LO3T5",90,20,18.0000,"PS"
44,"333571247904",2,"GSP20282","LO1T1",93,15,13.9500,"PS"
44,"333571247904",2,"GSP20282","LO1T2",84,15,12.6000,"PS"
44,"333571247904",2,"GSP20282","LO3T3",74,40,29.6000,"PS"
44,"333571247904",2,"GSP20282","LO7S1",75,10,7.5000,"PS"
44,"333571247904",2,"GSP21264","LO2P3",96,30,28.8000,"PS"
44,"333571247904",2,"GSP21264","LO7S1",80,10,8.0000,"PS"
44,"333571247904",2,"GSP21264","LO1T1",82,10,8.2000,"PS"
44,"333571247904",2,"GSP21264","LO1T2",92,10,9.2000,"PS"
44,"333571247904",2,"GSP21264","LO2P1",92.300003,20,18.4600,"PS"
44,"333571247904",2,"GSP21264","LO2P2",97.43,20,19.4900,"PS"
44,"333571247904",2,"GSP21273","LO1T2",97.919998,10,9.7900,"PS"
44,"333571247904",2,"GSP21273","LO2P1",96.949997,20,19.3900,"PS"
44,"333571247904",2,"GSP21273","LO2P2",95.559998,20,19.1100,"PS"
44,"333571247904",2,"GSP21273","LO2P3",88,30,26.4000,"PS"
44,"333571247904",2,"GSP21273","LO1T1",85,10,8.5000,"PS"
44,"333571247904",2,"GSP21273","LO3S1",100,10,10.0000,"PS"
44,"333571247904",2,"GSP21293","LO2P1",93.93,20,18.7900,"PS"
44,"333571247904",2,"GSP21293","LO1T1",55,15,8.2500,"PS"
44,"333571247904",2,"GSP21293","LO1T2",82,15,12.3000,"PS"
44,"333571247904",2,"GSP21293","LO2P2",94.440002,20,18.8900,"PS"
44,"333571247904",2,"GSP21293","LO2P3",92,20,18.4000,"PS"
44,"333571247904",2,"GSP21293","LO3S1",95,10,9.5000,"PS"
44,"333571247904",2,"NUE20000","ATTEND",100,100,100.0000,"PS"
44,"333571247904",2,"NUK20012","LO8S2",82.57,70,57.8000,"PS"
44,"333571247904",2,"NUK20012","LO7S1",82,10,8.2000,"PS"
44,"333571247904",2,"NUK20012","LO3T1",92.730003,20,18.5500,"PS"
44,"333571247904",2,"NUS20000","K1(F)",100,100,100.0000,"PS"
44,"333571247917",2,"GSP20282","LO3T5",87,20,17.4000,"PS"
44,"333571247917",2,"GSP20282","LO1T1",94,15,14.1000,"PS"
44,"333571247917",2,"GSP20282","LO1T2",62,15,9.3000,"PS"
44,"333571247917",2,"GSP20282","LO3T3",71,40,28.4000,"PS"
44,"333571247917",2,"GSP20282","LO7S1",61,10,6.1000,"PS"
44,"333571247917",2,"GSP21264","LO2P3",85.660004,30,25.7000,"PS"
44,"333571247917",2,"GSP21264","LO7S1",80,10,8.0000,"PS"
44,"333571246798",2,"CUY21021","K2",100,20,20.0000,"PS"
44,"333571248055",2,"DUY21031","LO5S1",100,20,20.0000,"PS"
44,"333571248055",2,"DUY21031","LO6S2",75,40,30.0000,"PS"
44,"333571248055",2,"DUY21031","LO6S*",100,20,20.0000,"PS"
44,"333571248055",2,"DUY21031","LO9S4",82.5,20,16.5000,"PS"
44,"333571248916",1,"CUY10051","LO8S*",100,20,20.0000,"PS"
44,"333571247917",2,"GSP21264","LO1T1",60,10,6.0000,"PS"
44,"333571247917",2,"GSP21264","LO1T2",58,10,5.8000,"PS"
44,"333571247917",2,"GSP21264","LO2P1",89.739998,20,17.9500,"PS"
44,"333571247917",2,"GSP21264","LO2P2",87.169998,20,17.4300,"PS"
44,"333571247917",2,"GSP21273","LO1T2",95.830002,10,9.5800,"PS"
44,"333571247917",2,"GSP21273","LO2P1",93.900002,20,18.7800,"PS"
44,"333571247917",2,"GSP21273","LO2P2",71.110001,20,14.2200,"PS"
44,"333571247917",2,"GSP21273","LO2P3",85.639999,30,25.6900,"PS"
44,"333571247917",2,"GSP21273","LO1T1",71,10,7.1000,"PS"
44,"333571247917",2,"GSP21273","LO3S1",97.889999,10,9.7900,"PS"
44,"333571247917",2,"GSP21293","LO2P1",78.779999,20,15.7600,"PS"
44,"333571247917",2,"GSP21293","LO1T1",20,15,3.0000,"PS"
44,"333571247917",2,"GSP21293","LO1T2",60,15,9.0000,"PS"
